#name (cmd = mergePeaks -d 150 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_150_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2R-20964142-2	chr2R	20964006	20964279	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_5416e,Insv_ChIPnexus_peak_5416f
Merged-chr2R-20964461-1	chr2R	20964386	20964536	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5416g
Merged-chr2L-5365850-1	chr2L	5365775	5365925	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_613
Merged-chrX-22263867-1	chrX	22263792	22263942	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14821b
Merged-chrX-13518725-1	chrX	13518650	13518800	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13945a
Merged-chr3L-347390-1	chr3L	347315	347465	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5578b
Merged-chr2L-5519934-1	chr2L	5519859	5520009	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_632
Merged-chr2L-5528070-1	chr2L	5527995	5528145	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_638
Merged-chr2L-303311-1	chr2L	303236	303386	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_63a
Merged-chr2L-5602613-1	chr2L	5602538	5602688	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_643
Merged-chr2L-5624250-1	chr2L	5624175	5624325	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_644
Merged-chr2L-5635360-1	chr2L	5635285	5635435	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_645
Merged-chr2L-5642078-1	chr2L	5642003	5642153	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_646
Merged-chr2L-5724024-1	chr2L	5723949	5724099	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_650
Merged-chr2L-5756737-1	chr2L	5756662	5756812	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_654
Merged-chr3R-12888286-1	chr3R	12888211	12888361	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10344c
Merged-chrX-2952442-1	chrX	2952367	2952517	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12748a
Merged-chrX-2952682-1	chrX	2952607	2952757	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12748b
Merged-chr2R-4139227-2	chr2R	4139100	4139354	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_3178a,Insv_ChIPnexus_peak_3178b
Merged-chr3L-18841693-1	chr3L	18841618	18841768	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7905
Merged-chr3L-6156235-1	chr3L	6156160	6156310	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6303
Merged-chrX-15393081-1	chrX	15393006	15393156	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14099b
Merged-chr3L-18885279-1	chr3L	18885204	18885354	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7912
Merged-chr2L-5480551-1	chr2L	5480476	5480626	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_630a
Merged-chr3L-6227505-1	chr3L	6227430	6227580	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6315
Merged-chr3L-18961835-1	chr3L	18961760	18961910	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7920
Merged-chr3L-6257750-1	chr3L	6257675	6257825	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6320
Merged-chr3L-6394253-1	chr3L	6394178	6394328	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6329
Merged-chr2L-6020354-1	chr2L	6020279	6020429	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_699
Merged-chrX-22417085-2	chrX	22416977	22417193	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_14829b,Insv_ChIPnexus_peak_14829c
Merged-chr3L-19063519-1	chr3L	19063444	19063594	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7936
Merged-chr3L-19085703-1	chr3L	19085628	19085778	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7944
Merged-chr3L-6745476-1	chr3L	6745401	6745551	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6349
Merged-chr2L-6667888-1	chr2L	6667813	6667963	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_794b
Merged-chr3L-19236786-1	chr3L	19236711	19236861	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7962
Merged-chr3L-19248447-1	chr3L	19248372	19248522	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7964
Merged-chr3L-6897908-1	chr3L	6897833	6897983	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6364
Merged-chr3L-6899995-1	chr3L	6899920	6900070	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6365
Merged-chr3L-19342995-1	chr3L	19342920	19343070	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7972
Merged-chr3L-19476295-1	chr3L	19476220	19476370	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7975
Merged-chr3R-137241-1	chr3R	137166	137316	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8612a
Merged-chr3L-19562285-1	chr3L	19562210	19562360	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7985
Merged-chr3L-7102545-1	chr3L	7102470	7102620	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6380
Merged-chr3L-7127358-1	chr3L	7127283	7127433	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6384
Merged-chr3L-7136606-1	chr3L	7136531	7136681	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6388
Merged-chr3L-6957912-2	chr3L	6957786	6958039	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_6370b,Insv_ChIPnexus_peak_6370c
Merged-chr3L-7150146-1	chr3L	7150071	7150221	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6391
Merged-chr3L-7180237-1	chr3L	7180162	7180312	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6392
Merged-chr3L-7180959-1	chr3L	7180884	7181034	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6393
Merged-chr3L-7218068-1	chr3L	7217993	7218143	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6398
Merged-chr3L-7227480-1	chr3L	7227405	7227555	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6399
Merged-chr3L-6973259-1	chr3L	6973184	6973334	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6373c
Merged-chr3R-10449373-1	chr3R	10449298	10449448	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9979b
Merged-chr3L-16285019-1	chr3L	16284944	16285094	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7576a
Merged-chr2R-8884410-1	chr2R	8884335	8884485	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3823f
Merged-chr2L-21408060-2	chr2L	21407958	21408163	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_2622a,Insv_ChIPnexus_peak_2622b
Merged-chrX-16138372-1	chrX	16138297	16138447	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14223
Merged-chrX-16138888-1	chrX	16138813	16138963	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14224
Merged-chrX-19136228-1	chrX	19136153	19136303	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14583a
Merged-chrX-16330950-1	chrX	16330875	16331025	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14264
Merged-chr2L-21582154-1	chr2L	21582079	21582229	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2628b
Merged-chrX-16447174-1	chrX	16447099	16447249	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14273
Merged-chrX-16447999-1	chrX	16447924	16448074	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14274
Merged-chrX-16474448-1	chrX	16474373	16474523	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14279
Merged-chrX-17591816-2	chrX	17591712	17591920	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_14425a,Insv_ChIPnexus_peak_14425b
Merged-chrX-10105698-2	chrX	10105587	10105810	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_13549b,Insv_ChIPnexus_peak_13549c
Merged-chr2R-9393813-1	chr2R	9393738	9393888	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3903
Merged-chr2R-9434539-1	chr2R	9434464	9434614	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3909
Merged-chrX-16543074-1	chrX	16542999	16543149	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14293
Merged-chrX-16545267-1	chrX	16545192	16545342	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14294
Merged-chrX-16549059-1	chrX	16548984	16549134	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14295
Merged-chrX-16570981-1	chrX	16570906	16571056	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14297
Merged-chr2L-19132311-1	chr2L	19132236	19132386	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2303
Merged-chr2L-19141529-1	chr2L	19141454	19141604	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2307
Merged-chr2L-12197253-1	chr2L	12197178	12197328	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1589a
Merged-chrX-17595925-1	chrX	17595850	17596000	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14427a
Merged-chrX-17596311-1	chrX	17596236	17596386	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14427c
Merged-chr2R-9439528-1	chr2R	9439453	9439603	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3911
Merged-chr2L-19166099-1	chr2L	19166024	19166174	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2315
Merged-chr2L-19185316-1	chr2L	19185241	19185391	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2317
Merged-chr2L-19264509-1	chr2L	19264434	19264584	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2328
Merged-chrX-17597068-1	chrX	17596993	17597143	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14429b
Merged-chr2R-9568948-1	chr2R	9568873	9569023	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3941
Merged-chr2R-9626352-1	chr2R	9626277	9626427	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3942
Merged-chr2R-9632912-1	chr2R	9632837	9632987	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3944
Merged-chr2L-19364076-1	chr2L	19364001	19364151	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2343
Merged-chr2L-19393910-1	chr2L	19393835	19393985	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2346
Merged-chr2L-19400757-1	chr2L	19400682	19400832	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2349
Merged-chr3R-5741374-1	chr3R	5741299	5741449	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9411a
Merged-chr2R-9716797-1	chr2R	9716722	9716872	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3951
Merged-chr2R-9741907-1	chr2R	9741832	9741982	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3953
Merged-chr2L-19415371-1	chr2L	19415296	19415446	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2351
Merged-chr2L-19417059-1	chr2L	19416984	19417134	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2352
Merged-chr2L-19445068-1	chr2L	19444993	19445143	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2358
Merged-chr2R-9807096-1	chr2R	9807021	9807171	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3960
Merged-chr2L-19473349-1	chr2L	19473274	19473424	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2363
Merged-chr2R-9851199-1	chr2R	9851124	9851274	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3979
Merged-chr2R-9855725-1	chr2R	9855650	9855800	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3981
Merged-chr2L-2037616-2	chr2L	2037516	2037716	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_237a,Insv_ChIPnexus_peak_237b
Merged-chr2R-9949650-1	chr2R	9949575	9949725	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3999
Merged-chr2R-14540454-2	chr2R	14540344	14540565	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_4621a,Insv_ChIPnexus_peak_4621b
Merged-chr3R-25900637-1	chr3R	25900562	25900712	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11809
Merged-chr2R-6367922-1	chr2R	6367847	6367997	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3423b
Merged-chr3R-12101768-1	chr3R	12101693	12101843	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10203
Merged-chr3R-12108006-1	chr3R	12107931	12108081	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10209
Merged-chr2L-19575988-1	chr2L	19575913	19576063	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2382a
Merged-chr3R-25902684-1	chr3R	25902609	25902759	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11810
Merged-chr3R-25947654-1	chr3R	25947579	25947729	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11813
Merged-chr3R-25963416-1	chr3R	25963341	25963491	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11814
Merged-chr3R-12130988-1	chr3R	12130913	12131063	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10213
Merged-chr2L-18652318-1	chr2L	18652243	18652393	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2223b
Merged-chr3R-12200010-1	chr3R	12199935	12200085	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10223
Merged-chr3R-26110578-1	chr3R	26110503	26110653	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11830
Merged-chr3R-26118715-1	chr3R	26118640	26118790	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11833
Merged-chr3R-26134721-1	chr3R	26134646	26134796	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11835
Merged-chr3R-26200394-1	chr3R	26200319	26200469	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11838
Merged-chr3R-12257551-1	chr3R	12257476	12257626	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10232
Merged-chr3R-26210336-1	chr3R	26210261	26210411	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11842
Merged-chrX-15804230-1	chrX	15804155	15804305	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14182b
Merged-chr2L-9178292-1	chr2L	9178217	9178367	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1184a
Merged-chr3R-26271068-1	chr3R	26270993	26271143	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11852
Merged-chr3R-26280140-1	chr3R	26280065	26280215	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11853
Merged-chr2L-18660006-1	chr2L	18659931	18660081	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2226a
Merged-chr3R-12437199-1	chr3R	12437124	12437274	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10252
Merged-chr2L-9179448-2	chr2L	9179334	9179562	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_1185a,Insv_ChIPnexus_peak_1185b
Merged-chr2R-7449914-1	chr2R	7449839	7449989	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3589c
Merged-chr3R-26320504-1	chr3R	26320429	26320579	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11867
Merged-chrX-6867494-1	chrX	6867419	6867569	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13148b
Merged-chr3R-12571306-1	chr3R	12571231	12571381	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10274
Merged-chr3R-26427686-1	chr3R	26427611	26427761	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11883
Merged-chr3R-26518783-1	chr3R	26518708	26518858	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11885
Merged-chr3R-12660580-1	chr3R	12660505	12660655	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10291
Merged-chr3L-18147462-1	chr3L	18147387	18147537	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7822a
Merged-chr3L-18160411-1	chr3L	18160336	18160486	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7823b
Merged-chr3L-9012481-1	chr3L	9012406	9012556	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6622a
Merged-chr3R-2799106-1	chr3R	2799031	2799181	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9016a
Merged-chr3R-2799278-1	chr3R	2799203	2799353	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9016b
Merged-chr3L-10510026-1	chr3L	10509951	10510101	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6785d
Merged-chr3L-18211861-1	chr3L	18211786	18211936	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7828b
Merged-chr2L-6024575-1	chr2L	6024500	6024650	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_701
Merged-chrX-3028794-2	chrX	3028680	3028909	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_12752a,Insv_ChIPnexus_peak_12752b
Merged-chr2L-6069053-1	chr2L	6068978	6069128	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_714
Merged-chrX-13629568-1	chrX	13629493	13629643	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13955a
Merged-chr2R-21070634-4	chr2R	21070420	21070870	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	4				Insv_ChIPnexus_peak_5427a,Insv_ChIPnexus_peak_5427b,Insv_ChIPnexus_peak_5427c,Insv_ChIPnexus_peak_5427d
Merged-chr2L-6092433-1	chr2L	6092358	6092508	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_725
Merged-chr2L-6109870-1	chr2L	6109795	6109945	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_727
Merged-chr2L-6338735-1	chr2L	6338660	6338810	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_746
Merged-chr2R-11706209-1	chr2R	11706134	11706284	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4228b
Merged-chr2L-6367056-1	chr2L	6366981	6367131	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_752
Merged-chr2L-6394573-1	chr2L	6394498	6394648	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_754
Merged-chrXHet-57251-1	chrXHet	57176	57326	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14835a
Merged-chrXHet-57500-1	chrXHet	57425	57575	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14835c
Merged-chr2R-11708971-1	chr2R	11708896	11709046	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4229a
Merged-chr2R-11709147-1	chr2R	11709072	11709222	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4229b
Merged-chrX-3067287-1	chrX	3067212	3067362	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12758b
Merged-chr3L-7321961-1	chr3L	7321886	7322036	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6409
Merged-chr2L-5543095-2	chr2L	5542970	5543221	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_640a,Insv_ChIPnexus_peak_640b
Merged-chr2L-6617201-1	chr2L	6617126	6617276	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_783
Merged-chr2L-6648502-1	chr2L	6648427	6648577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_789
Merged-chrYHet-43158-1	chrYHet	43083	43233	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14838b
Merged-chr3L-7353628-1	chr3L	7353553	7353703	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6422
Merged-chr3L-7526048-1	chr3L	7525973	7526123	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6440
Merged-chr3L-7624630-1	chr3L	7624555	7624705	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6445
Merged-chr3L-7707753-1	chr3L	7707678	7707828	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6454
Merged-chr3L-7719627-1	chr3L	7719552	7719702	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6455
Merged-chr3R-191665-2	chr3R	191558	191773	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_8621a,Insv_ChIPnexus_peak_8621b
Merged-chr3L-7936418-1	chr3L	7936343	7936493	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6474
Merged-chr3R-10481472-2	chr3R	10481346	10481598	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_9985a,Insv_ChIPnexus_peak_9985b
Merged-chr3R-10481730-1	chr3R	10481655	10481805	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9985c
Merged-chr3R-10482668-1	chr3R	10482593	10482743	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9985h
Merged-chr3R-9247919-1	chr3R	9247844	9247994	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9826b
Merged-chr3R-9248179-1	chr3R	9248104	9248254	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9826c
Merged-chr2R-17948362-2	chr2R	17948252	17948472	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_5020a,Insv_ChIPnexus_peak_5020b
Merged-chr2R-1026463-1	chr2R	1026388	1026538	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2790c
