#name (cmd = mergePeaks -d given Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-8054517-1	chr3R	8054517	8054517	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9714
Merged-chr3R-15764828-1	chr3R	15764828	15764828	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10686b
Merged-chr3R-15764985-1	chr3R	15764985	15764985	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10686c
Merged-chr3L-20376025-1	chr3L	20376025	20376025	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8111
Merged-chr3L-20385053-1	chr3L	20385053	20385053	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8114
Merged-chr2L-7890827-1	chr2L	7890827	7890827	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_971b
Merged-chr2L-7890898-1	chr2L	7890898	7890898	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_971c
Merged-chrX-6259722-1	chrX	6259722	6259722	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13078a
Merged-chrX-6259970-1	chrX	6259970	6259970	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13078b
Merged-chr3R-8147193-1	chr3R	8147193	8147193	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9722
Merged-chr3R-8205522-1	chr3R	8205522	8205522	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9728
Merged-chr3L-20423579-1	chr3L	20423579	20423579	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8125
Merged-chr2L-17716044-1	chr2L	17716044	17716044	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2159b
Merged-chr3R-8234048-1	chr3R	8234048	8234048	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9731
Merged-chr3L-20478258-1	chr3L	20478258	20478258	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8136
Merged-chr3R-8274755-1	chr3R	8274755	8274755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9741
Merged-chr3R-8282258-1	chr3R	8282258	8282258	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9744
Merged-chr3R-8303163-1	chr3R	8303163	8303163	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9747
Merged-chr3R-8467100-1	chr3R	8467100	8467100	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9752
Merged-chr3L-20534868-1	chr3L	20534868	20534868	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8151
Merged-chr3L-20573924-1	chr3L	20573924	20573924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8155
Merged-chr3R-8787384-1	chr3R	8787384	8787384	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9768
Merged-chr3R-8788863-1	chr3R	8788863	8788863	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9769
Merged-chr3L-20655817-1	chr3L	20655817	20655817	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8166
Merged-chr3L-20665515-1	chr3L	20665515	20665515	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8168
Merged-chr3R-8794093-1	chr3R	8794093	8794093	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9770
Merged-chr3R-8824970-1	chr3R	8824970	8824970	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9778
Merged-chr3L-20704697-1	chr3L	20704697	20704697	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8176
Merged-chr3L-20762651-1	chr3L	20762651	20762651	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8182
Merged-chr3L-17499344-1	chr3L	17499344	17499344	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7751b
Merged-chr3L-20771907-1	chr3L	20771907	20771907	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8186
Merged-chr3R-8949940-1	chr3R	8949940	8949940	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9797
Merged-chr3L-20793484-1	chr3L	20793484	20793484	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8194
Merged-chr2L-7997434-1	chr2L	7997434	7997434	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_979a
Merged-chr2L-7997496-1	chr2L	7997496	7997496	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_979b
Merged-chr2R-20461104-1	chr2R	20461104	20461104	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5350a
Merged-chr2R-11132621-1	chr2R	11132621	11132621	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4150b
Merged-chr2R-20468824-1	chr2R	20468824	20468824	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5352a
Merged-chr2R-20468919-1	chr2R	20468919	20468919	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5352b
Merged-chr3L-8500231-1	chr3L	8500231	8500231	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6554a
Merged-chr3L-8500329-1	chr3L	8500329	8500329	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6554b
Merged-chr3L-17540909-1	chr3L	17540909	17540909	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7756a
Merged-chr3L-17541035-1	chr3L	17541035	17541035	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7756b
Merged-chr3R-2470712-1	chr3R	2470712	2470712	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8958a
Merged-chr3R-2470786-1	chr3R	2470786	2470786	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8958b
Merged-chr2R-20487397-1	chr2R	20487397	20487397	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5354a
Merged-chr2R-20487719-1	chr2R	20487719	20487719	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5354b
Merged-chr2L-13878951-1	chr2L	13878951	13878951	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1761b
Merged-chrX-11588999-1	chrX	11588999	11588999	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13723a
Merged-chrX-11589059-1	chrX	11589059	11589059	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13723b
Merged-chr3R-22550858-1	chr3R	22550858	22550858	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11480a
Merged-chr3R-22550922-1	chr3R	22550922	22550922	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11480b
Merged-chr3R-22551028-1	chr3R	22551028	22551028	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11480c
Merged-chr2L-13898630-1	chr2L	13898630	13898630	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1764c
Merged-chr2R-11196577-1	chr2R	11196577	11196577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4156a
Merged-chr2R-11196897-1	chr2R	11196897	11196897	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4156b
Merged-chr3R-12624276-1	chr3R	12624276	12624276	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10282a
Merged-chr3R-12624360-1	chr3R	12624360	12624360	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10282b
Merged-chr3R-12624569-1	chr3R	12624569	12624569	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10282c
Merged-chr3R-12624637-1	chr3R	12624637	12624637	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10282d
Merged-chr3L-1033590-1	chr3L	1033590	1033590	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5704
Merged-chr2R-10772632-1	chr2R	10772632	10772632	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4106
Merged-chrX-2247865-1	chrX	2247865	2247865	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12689a
Merged-chrX-2248245-1	chrX	2248245	2248245	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12689c
Merged-chrX-2248435-1	chrX	2248435	2248435	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12689d
Merged-chr3R-11629995-1	chr3R	11629995	11629995	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10125b
Merged-chr3L-1178099-1	chr3L	1178099	1178099	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5712
Merged-chr2L-94705-1	chr2L	94705	94705	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13
Merged-chr2R-10840679-1	chr2R	10840679	10840679	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4111
Merged-chr3L-1313683-1	chr3L	1313683	1313683	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5723
Merged-chr2L-130090-1	chr2L	130090	130090	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_22
Merged-chr2L-131266-1	chr2L	131266	131266	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_23
Merged-chr2L-138341-1	chr2L	138341	138341	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_24
Merged-chr2L-155299-1	chr2L	155299	155299	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_26
Merged-chr3R-22692532-1	chr3R	22692532	22692532	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11489a
Merged-chr3R-22692606-1	chr3R	22692606	22692606	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11489b
Merged-chr3R-22692701-1	chr3R	22692701	22692701	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11489c
Merged-chr2R-10898402-1	chr2R	10898402	10898402	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4125
Merged-chr3R-11683135-1	chr3R	11683135	11683135	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10127a
Merged-chr3R-11683204-1	chr3R	11683204	11683204	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10127b
Merged-chr3R-11683453-1	chr3R	11683453	11683453	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10127c
Merged-chr3R-20863797-1	chr3R	20863797	20863797	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11329a
Merged-chr3R-20864780-1	chr3R	20864780	20864780	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11329c
Merged-chr3L-1342448-1	chr3L	1342448	1342448	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5732
Merged-chr2L-3581027-1	chr2L	3581027	3581027	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_412a
Merged-chr2L-207320-1	chr2L	207320	207320	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_36
Merged-chr2R-11003158-1	chr2R	11003158	11003158	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4131
Merged-chr2R-11016370-1	chr2R	11016370	11016370	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4133
Merged-chr2R-11035349-1	chr2R	11035349	11035349	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4137
Merged-chr2R-11056557-1	chr2R	11056557	11056557	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4138
Merged-chr3R-8452265-1	chr3R	8452265	8452265	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9750b
Merged-chr3R-8452406-1	chr3R	8452406	8452406	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9750c
Merged-chr3R-8452782-1	chr3R	8452782	8452782	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9750d
Merged-chr3R-8453058-1	chr3R	8453058	8453058	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9750e
Merged-chr3R-8453485-1	chr3R	8453485	8453485	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9750g
Merged-chr2L-4981316-1	chr2L	4981316	4981316	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_573a
Merged-chr2L-4981608-1	chr2L	4981608	4981608	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_573b
Merged-chr2L-4981745-1	chr2L	4981745	4981745	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_573c
Merged-chr2L-4981854-1	chr2L	4981854	4981854	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_573d
Merged-chr3L-1447799-1	chr3L	1447799	1447799	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5744
Merged-chr2L-251100-1	chr2L	251100	251100	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_47
Merged-chr2R-11105821-1	chr2R	11105821	11105821	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4147
Merged-chr3R-8463835-1	chr3R	8463835	8463835	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9751a
Merged-chr3R-8464007-1	chr3R	8464007	8464007	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9751b
Merged-chr3L-1517220-1	chr3L	1517220	1517220	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5756
Merged-chr2L-271746-1	chr2L	271746	271746	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_50
Merged-chr2L-274488-1	chr2L	274488	274488	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_53
Merged-chr2R-11135796-1	chr2R	11135796	11135796	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4151
Merged-chr2L-3618873-1	chr2L	3618873	3618873	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_415a
Merged-chr2L-3619039-1	chr2L	3619039	3619039	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_415b
Merged-chr2L-3619214-1	chr2L	3619214	3619214	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_415c
Merged-chr2L-295065-1	chr2L	295065	295065	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_60
Merged-chr2R-11222648-1	chr2R	11222648	11222648	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4163
Merged-chr3LHet-220666-1	chr3LHet	220666	220666	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8551a
Merged-chr3L-1630144-1	chr3L	1630144	1630144	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5779
Merged-chr2L-369917-1	chr2L	369917	369917	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_70
Merged-chr2L-395567-1	chr2L	395567	395567	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_74
Merged-chr2L-396924-1	chr2L	396924	396924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_75
Merged-chr2R-11258998-1	chr2R	11258998	11258998	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4170
Merged-chr2R-11359453-1	chr2R	11359453	11359453	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4177
Merged-chr2R-11373158-1	chr2R	11373158	11373158	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4178
Merged-chr3L-1637413-1	chr3L	1637413	1637413	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5780
Merged-chr3L-1673194-1	chr3L	1673194	1673194	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5785
Merged-chr3L-1731142-1	chr3L	1731142	1731142	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5786
Merged-chr2R-11391021-1	chr2R	11391021	11391021	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4180
Merged-chr2R-11392264-1	chr2R	11392264	11392264	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4181
Merged-chr2L-453030-1	chr2L	453030	453030	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_90
Merged-chr2L-455472-1	chr2L	455472	455472	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_91
Merged-chr2L-478775-1	chr2L	478775	478775	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_93
Merged-chr2R-16144914-1	chr2R	16144914	16144914	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4800a
Merged-chr2R-16145133-1	chr2R	16145133	16145133	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4800b
Merged-chr2L-490268-1	chr2L	490268	490268	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_96
Merged-chr2R-16145216-1	chr2R	16145216	16145216	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4800c
Merged-chr2R-16145402-1	chr2R	16145402	16145402	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4800d
Merged-chr2L-492460-1	chr2L	492460	492460	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_99
Merged-chr2R-11453681-1	chr2R	11453681	11453681	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4196
Merged-chr3LHet-358734-1	chr3LHet	358734	358734	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8554a
Merged-chr3R-8476436-1	chr3R	8476436	8476436	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9756a
Merged-chr3R-8476561-1	chr3R	8476561	8476561	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9756b
Merged-chr3L-14795343-1	chr3L	14795343	14795343	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7354b
Merged-chr2R-8553421-1	chr2R	8553421	8553421	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3762a
Merged-chrX-10665981-1	chrX	10665981	10665981	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13605
Merged-chr3R-27635871-1	chr3R	27635871	27635871	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12000
Merged-chr3R-27638084-1	chr3R	27638084	27638084	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12001
Merged-chr3L-14800812-1	chr3L	14800812	14800812	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7357a
Merged-chr3L-14800871-1	chr3L	14800871	14800871	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7357b
Merged-chr3R-27739434-1	chr3R	27739434	27739434	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12007
Merged-chr2R-17389615-1	chr2R	17389615	17389615	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4966a
Merged-chr2R-17389736-1	chr2R	17389736	17389736	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4966b
Merged-chr2R-17390111-1	chr2R	17390111	17390111	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4966c
Merged-chrX-10734876-1	chrX	10734876	10734876	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13619
Merged-chr3R-27756850-1	chr3R	27756850	27756850	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12014
Merged-chr3R-27771532-1	chr3R	27771532	27771532	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12019
Merged-chr2R-8563522-1	chr2R	8563522	8563522	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3765a
Merged-chr2R-8563723-1	chr2R	8563723	8563723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3765b
Merged-chr2R-8563990-1	chr2R	8563990	8563990	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3765e
Merged-chr2R-17409607-1	chr2R	17409607	17409607	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4967a
Merged-chr2R-17409780-1	chr2R	17409780	17409780	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4967b
Merged-chrX-8039626-1	chrX	8039626	8039626	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13323a
Merged-chrX-8039889-1	chrX	8039889	8039889	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13323b
Merged-chr2L-19810564-1	chr2L	19810564	19810564	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2403a
Merged-chr2L-19810621-1	chr2L	19810621	19810621	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2403b
Merged-chr3R-27783422-1	chr3R	27783422	27783422	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12021
Merged-chr3R-27811537-1	chr3R	27811537	27811537	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12022
Merged-chr3R-27861631-1	chr3R	27861631	27861631	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12027
Merged-chr3R-17603643-1	chr3R	17603643	17603643	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10932b
Merged-chrX-9176041-1	chrX	9176041	9176041	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13484a
Merged-chrX-9176192-1	chrX	9176192	9176192	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13484b
Merged-chrX-9176369-1	chrX	9176369	9176369	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13484c
Merged-chrX-9176650-1	chrX	9176650	9176650	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13484d
Merged-chr2L-10315804-1	chr2L	10315804	10315804	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1362a
Merged-chrX-10780233-1	chrX	10780233	10780233	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13630
Merged-chrX-10825441-1	chrX	10825441	10825441	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13637
Merged-chr3R-27872480-1	chr3R	27872480	27872480	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12030
Merged-chr3R-19026862-1	chr3R	19026862	19026862	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11081a
Merged-chr3R-19026924-1	chr3R	19026924	19026924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11081b
Merged-chrX-9178159-1	chrX	9178159	9178159	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13485a
Merged-chrX-9178526-1	chrX	9178526	9178526	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13485d
Merged-chr2L-10327188-1	chr2L	10327188	10327188	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1363a
