#name (cmd = mergePeaks -d 50 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_50_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2R-8231640-1	chr2R	8231615	8231665	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3710g
Merged-chr2R-8232002-1	chr2R	8231977	8232027	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3710i
Merged-chrX-20128504-1	chrX	20128479	20128529	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14709
Merged-chr2R-17058162-1	chr2R	17058137	17058187	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4915b
Merged-chrX-6493379-1	chrX	6493354	6493404	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13100
Merged-chrX-6572183-1	chrX	6572158	6572208	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13109
Merged-chrX-20130374-1	chrX	20130349	20130399	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14710
Merged-chrX-20265379-1	chrX	20265354	20265404	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14715
Merged-chrX-20290319-1	chrX	20290294	20290344	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14716
Merged-chrX-6581514-1	chrX	6581489	6581539	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13112
Merged-chrX-20370368-1	chrX	20370343	20370393	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14726
Merged-chrX-20376922-1	chrX	20376897	20376947	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14727
Merged-chrX-20381798-1	chrX	20381773	20381823	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14728
Merged-chrX-17779747-1	chrX	17779722	17779772	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14470b
Merged-chrX-17779816-1	chrX	17779791	17779841	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14470c
Merged-chrX-17780095-1	chrX	17780070	17780120	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14470f
Merged-chrX-17780686-1	chrX	17780661	17780711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14470i
Merged-chr2L-11130728-1	chr2L	11130703	11130753	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1472b
Merged-chrX-20396182-1	chrX	20396157	20396207	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14731
Merged-chrX-9004670-1	chrX	9004645	9004695	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13434d
Merged-chrX-20445374-1	chrX	20445349	20445399	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14734
Merged-chrX-9004753-1	chrX	9004728	9004778	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13434e
Merged-chrX-20461013-1	chrX	20460988	20461038	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14737
Merged-chrX-10625791-1	chrX	10625766	10625816	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13595b
Merged-chr2R-18289565-1	chr2R	18289540	18289590	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5067a
Merged-chr2R-18289642-1	chr2R	18289617	18289667	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5067b
Merged-chrX-6854601-1	chrX	6854576	6854626	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13147
Merged-chrX-20866943-1	chrX	20866918	20866968	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14750
Merged-chrX-9011778-1	chrX	9011753	9011803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13436a
Merged-chrX-20927167-1	chrX	20927142	20927192	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14757
Merged-chrX-20954475-1	chrX	20954450	20954500	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14763
Merged-chrX-6909261-1	chrX	6909236	6909286	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13162
Merged-chrX-10636703-1	chrX	10636678	10636728	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13598b
Merged-chrX-21221290-1	chrX	21221265	21221315	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14776
Merged-chrX-6992227-1	chrX	6992202	6992252	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13173
Merged-chrX-7048243-1	chrX	7048218	7048268	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13178
Merged-chrX-21234035-1	chrX	21234010	21234060	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14780
Merged-chrX-21301392-1	chrX	21301367	21301417	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14787
Merged-chrX-17823242-1	chrX	17823217	17823267	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14476b
Merged-chrX-21462771-1	chrX	21462746	21462796	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14790
Merged-chr2R-1362298-1	chr2R	1362273	1362323	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2801
Merged-chrX-7169943-1	chrX	7169918	7169968	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13196
Merged-chrX-7174422-1	chrX	7174397	7174447	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13198
Merged-chrX-66970-1	chrX	66945	66995	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12399a
Merged-chrX-67376-2	chrX	67326	67426	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_12399c,Insv_ChIPnexus_peak_12399d
Merged-chr2R-1590142-1	chr2R	1590117	1590167	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2814
Merged-chr2L-9464572-1	chr2L	9464547	9464597	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1214
Merged-chr2L-9464868-1	chr2L	9464843	9464893	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1215
Merged-chr2R-1678242-1	chr2R	1678217	1678267	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2829
Merged-chr2L-9520942-1	chr2L	9520917	9520967	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1226
Merged-chr2R-1788829-1	chr2R	1788804	1788854	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2833
Merged-chr2L-9540192-1	chr2L	9540167	9540217	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1232
Merged-chr3R-5054605-1	chr3R	5054580	5054630	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9300a
Merged-chr3R-5055132-1	chr3R	5055107	5055157	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9300d
Merged-chr3R-5055263-1	chr3R	5055238	5055288	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9300e
Merged-chr2L-9596698-1	chr2L	9596673	9596723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1243
Merged-chr2L-9612802-1	chr2L	9612777	9612827	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1250
Merged-chr3L-21210252-1	chr3L	21210227	21210277	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8260c
Merged-chr2L-2492792-1	chr2L	2492767	2492817	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_285b
Merged-chr2L-2492874-1	chr2L	2492849	2492899	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_285c
Merged-chr2L-9731496-1	chr2L	9731471	9731521	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1264
Merged-chr3L-21234330-1	chr3L	21234305	21234355	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8261b
Merged-chr3R-6175821-1	chr3R	6175796	6175846	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9463a
Merged-chr3L-2531451-1	chr3L	2531426	2531476	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5870a
Merged-chr3L-2531549-1	chr3L	2531524	2531574	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5870b
Merged-chr2L-9776117-1	chr2L	9776092	9776142	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1272
Merged-chr2L-9887953-1	chr2L	9887928	9887978	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1276
Merged-chr3L-20329819-1	chr3L	20329794	20329844	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8102a
Merged-chr2L-9897566-1	chr2L	9897541	9897591	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1281
Merged-chr3L-21261380-1	chr3L	21261355	21261405	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8263d
Merged-chr2L-2576784-1	chr2L	2576759	2576809	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_288b
Merged-chr2L-2577173-1	chr2L	2577148	2577198	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_288c
Merged-chr2L-2577395-1	chr2L	2577370	2577420	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_288e
Merged-chr2R-15066691-1	chr2R	15066666	15066716	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4670b
Merged-chr2R-15066743-1	chr2R	15066718	15066768	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4670c
Merged-chr2R-15066903-1	chr2R	15066878	15066928	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4670d
Merged-chr2R-2124715-1	chr2R	2124690	2124740	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2896
Merged-chr2R-2240464-1	chr2R	2240439	2240489	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2899
Merged-chr2L-2585504-1	chr2L	2585479	2585529	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_289b
Merged-chr2R-6645343-1	chr2R	6645318	6645368	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3470a
Merged-chr3L-20342552-1	chr3L	20342527	20342577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8105a
Merged-chr2R-6645414-1	chr2R	6645389	6645439	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3470b
Merged-chr3L-20342841-1	chr3L	20342816	20342866	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8105c
Merged-chr3L-2582452-1	chr3L	2582427	2582477	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5874a
Merged-chr2R-5439941-1	chr2R	5439916	5439966	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3310b
Merged-chr3L-12638038-1	chr3L	12638013	12638063	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7064b
Merged-chr3L-2586662-1	chr3L	2586637	2586687	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5875a
Merged-chr3L-1206467-1	chr3L	1206442	1206492	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5715a
Merged-chr3L-1206857-1	chr3L	1206832	1206882	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5715b
Merged-chr2L-18944362-1	chr2L	18944337	18944387	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2271a
Merged-chr3R-15884900-1	chr3R	15884875	15884925	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10704
Merged-chr3R-15980538-1	chr3R	15980513	15980563	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10705
Merged-chr3R-15289800-1	chr3R	15289775	15289825	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10640a
Merged-chrX-7136074-1	chrX	7136049	7136099	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13192a
Merged-chrX-7136143-1	chrX	7136118	7136168	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13192b
Merged-chr3R-16112769-1	chr3R	16112744	16112794	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10712
Merged-chr2R-13614369-1	chr2R	13614344	13614394	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4517b
Merged-chrX-7146611-1	chrX	7146586	7146636	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13195b
Merged-chrX-7146726-1	chrX	7146701	7146751	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13195c
Merged-chr3R-16423347-1	chr3R	16423322	16423372	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10741
Merged-chr3R-15319501-1	chr3R	15319476	15319526	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10644a
Merged-chr3R-15319572-1	chr3R	15319547	15319597	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10644b
Merged-chr3R-16660528-1	chr3R	16660503	16660553	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10767
Merged-chr3R-16665955-1	chr3R	16665930	16665980	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10768
Merged-chr3R-5154742-1	chr3R	5154717	5154767	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9316
Merged-chr2L-7550720-1	chr2L	7550695	7550745	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_931b
Merged-chr3R-26250925-1	chr3R	26250900	26250950	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11849a
Merged-chr2L-8478139-1	chr2L	8478114	8478164	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1077a
Merged-chr3R-16843378-1	chr3R	16843353	16843403	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10791
Merged-chr3R-5358533-1	chr3R	5358508	5358558	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9347
Merged-chr2L-8479463-1	chr2L	8479438	8479488	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1079b
Merged-chr2L-7593089-1	chr2L	7593064	7593114	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_934b
Merged-chr3R-5387266-1	chr3R	5387241	5387291	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9356
Merged-chr3R-5400141-1	chr3R	5400116	5400166	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9357
Merged-chr3R-1996650-1	chr3R	1996625	1996675	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8910b
Merged-chr3R-5530005-1	chr3R	5529980	5530030	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9373
Merged-chr3R-5543398-1	chr3R	5543373	5543423	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9378
Merged-chr3L-17125040-1	chr3L	17125015	17125065	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7710c
Merged-chr3L-17125123-1	chr3L	17125098	17125148	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7710d
Merged-chr2L-7641772-1	chr2L	7641747	7641797	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_937a
Merged-chr2L-7641831-1	chr2L	7641806	7641856	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_937b
Merged-chr3L-18611159-1	chr3L	18611134	18611184	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7872c
Merged-chr3R-2980937-1	chr3R	2980912	2980962	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9062b
Merged-chr3R-2080334-1	chr3R	2080309	2080359	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8914a
Merged-chr3R-2080459-1	chr3R	2080434	2080484	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8914b
Merged-chr3R-2988031-1	chr3R	2988006	2988056	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9064a
Merged-chr3R-2988311-1	chr3R	2988286	2988336	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9064c
Merged-chr3R-2988464-1	chr3R	2988439	2988489	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9064d
Merged-chr3L-17235622-1	chr3L	17235597	17235647	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7715b
Merged-chr2R-2457850-1	chr2R	2457825	2457875	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2920a
Merged-chr2L-15057144-1	chr2L	15057119	15057169	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1880a
Merged-chr3L-9423304-1	chr3L	9423279	9423329	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6676a
Merged-chr3R-3008499-1	chr3R	3008474	3008524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9068a
Merged-chr2L-13445655-1	chr2L	13445630	13445680	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1722a
Merged-chr2L-13445719-1	chr2L	13445694	13445744	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1722b
Merged-chr2R-20194426-1	chr2R	20194401	20194451	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5317a
Merged-chr2R-20194639-1	chr2R	20194614	20194664	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5317b
Merged-chr2R-3505577-1	chr2R	3505552	3505602	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3074a
Merged-chr2R-3505675-1	chr2R	3505650	3505700	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3074b
Merged-chr2R-2477490-1	chr2R	2477465	2477515	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2927b
Merged-chr2R-20225173-1	chr2R	20225148	20225198	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5319a
Merged-chr2R-20225252-1	chr2R	20225227	20225277	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5319b
Merged-chrX-20360182-1	chrX	20360157	20360207	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14724b
Merged-chr2L-13531545-1	chr2L	13531520	13531570	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1726b
Merged-chr2L-15111408-1	chr2L	15111383	15111433	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1887b
Merged-chr3R-21836521-1	chr3R	21836496	21836546	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11445b
Merged-chr3R-21836624-1	chr3R	21836599	21836649	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11445c
Merged-chr2R-3526679-1	chr2R	3526654	3526704	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3077b
Merged-chr2R-12012704-1	chr2R	12012679	12012729	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4279b
Merged-chr2R-12012795-1	chr2R	12012770	12012820	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4279c
Merged-chr2L-15113332-1	chr2L	15113307	15113357	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1888a
Merged-chr2L-15113416-1	chr2L	15113391	15113441	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1888b
Merged-chr2R-20074183-1	chr2R	20074158	20074208	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5301
Merged-chr2L-5986254-1	chr2L	5986229	5986279	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_690a
Merged-chr3R-21844225-1	chr3R	21844200	21844250	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11447d
Merged-chr3L-11381857-1	chr3L	11381832	11381882	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6912
Merged-chr2L-4618482-1	chr2L	4618457	4618507	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_530c
Merged-chr2R-20167960-1	chr2R	20167935	20167985	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5310
Merged-chr2R-20178688-1	chr2R	20178663	20178713	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5312
Merged-chr2R-20181010-1	chr2R	20180985	20181035	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5313
Merged-chr2R-20187220-1	chr2R	20187195	20187245	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5314
Merged-chr3L-11504505-1	chr3L	11504480	11504530	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6927
Merged-chr2R-20231175-1	chr2R	20231150	20231200	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5321
Merged-chr2R-20234679-1	chr2R	20234654	20234704	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5323
Merged-chr3R-21848972-1	chr3R	21848947	21848997	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11449a
Merged-chrX-20382146-1	chrX	20382121	20382171	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14729a
Merged-chrX-20382792-1	chrX	20382767	20382817	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14729c
Merged-chr2R-20297573-1	chr2R	20297548	20297598	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5332
Merged-chr2R-20315215-1	chr2R	20315190	20315240	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5334
Merged-chr2R-20402882-1	chr2R	20402857	20402907	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5336
Merged-chr2R-20422977-1	chr2R	20422952	20423002	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5339
Merged-chr2R-20432977-1	chr2R	20432952	20433002	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5343
Merged-chr2R-20449108-1	chr2R	20449083	20449133	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5347
Merged-chr2R-20494554-1	chr2R	20494529	20494579	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5355
Merged-chr2R-20549050-1	chr2R	20549025	20549075	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5357
Merged-chr3L-23245353-1	chr3L	23245328	23245378	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8510a
Merged-chr3L-23245414-1	chr3L	23245389	23245439	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8510b
Merged-chr3L-11869360-1	chr3L	11869335	11869385	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6965
