#name (cmd = mergePeaks -d given wtInsv__insvInsv wtElba3__elba3Elba3 wtElba2__elba2Elba2 wtElba1__elba1Elba1 -venn merge_major_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	wtInsv__insvInsv	wtElba3__elba3Elba3	wtElba2__elba2Elba2	wtElba1__elba1Elba1
Merged-chr2L-5547178-2	chr2L	5546745	5547521	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_201	diff__wtElba3_q20__elba3Elba3_q20_peak_326		
Merged-chr2L-5877921-2	chr2L	5877700	5878315	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_206	diff__wtElba3_q20__elba3Elba3_q20_peak_334		
Merged-chr3L-199339-2	chr3L	198995	199807	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2007	diff__wtElba3_q20__elba3Elba3_q20_peak_2792		
Merged-chr3L-231319-2	chr3L	231143	231569	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2009	diff__wtElba3_q20__elba3Elba3_q20_peak_2798		
Merged-chr3R-8282333-2	chr3R	8282140	8282567	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3610	diff__wtElba3_q20__elba3Elba3_q20_peak_4849		
Merged-chr3R-8473767-2	chr3R	8473455	8474089	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3617	diff__wtElba3_q20__elba3Elba3_q20_peak_4854		
Merged-chr2L-5542911-5	chr2L	5542281	5543495	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_200b	diff__wtElba3_q20__elba3Elba3_q20_peak_325a,diff__wtElba3_q20__elba3Elba3_q20_peak_325b,diff__wtElba3_q20__elba3Elba3_q20_peak_325c,diff__wtElba3_q20__elba3Elba3_q20_peak_325d		
Merged-chr2L-5982480-3	chr2L	5982083	5982832	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_211	diff__wtElba3_q20__elba3Elba3_q20_peak_346a,diff__wtElba3_q20__elba3Elba3_q20_peak_346b		
Merged-chr2L-6048737-2	chr2L	6048508	6049017	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_215	diff__wtElba3_q20__elba3Elba3_q20_peak_359		
Merged-chr2L-6065967-2	chr2L	6065710	6066200	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_217	diff__wtElba3_q20__elba3Elba3_q20_peak_362		
Merged-chr2L-6069128-2	chr2L	6068987	6069268	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_218	diff__wtElba3_q20__elba3Elba3_q20_peak_363		
Merged-chr3L-377330-2	chr3L	377077	377505	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2015	diff__wtElba3_q20__elba3Elba3_q20_peak_2812		
Merged-chr2R-15198104-5	chr2R	15196588	15199588	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_1695a,diff__wtInsv_q20__insvInsv_q20_peak_1695b,diff__wtInsv_q20__insvInsv_q20_peak_1695c,diff__wtInsv_q20__insvInsv_q20_peak_1695d	diff__wtElba3_q20__elba3Elba3_q20_peak_2386		
Merged-chr3R-8842577-2	chr3R	8842301	8842846	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3626	diff__wtElba3_q20__elba3Elba3_q20_peak_4869		
Merged-chr3R-8904214-2	chr3R	8904079	8904353	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3628	diff__wtElba3_q20__elba3Elba3_q20_peak_4873		
Merged-chr3R-17272033-3	chr3R	17271406	17272437	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_4087a,diff__wtInsv_q20__insvInsv_q20_peak_4087b	diff__wtElba3_q20__elba3Elba3_q20_peak_5397		
Merged-chr2L-6075721-2	chr2L	6075442	6075932	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_221	diff__wtElba3_q20__elba3Elba3_q20_peak_367		
Merged-chr2L-6081401-2	chr2L	6081218	6081583	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_225	diff__wtElba3_q20__elba3Elba3_q20_peak_370		
Merged-chr3R-14022816-2	chr3R	14022506	14023107	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3939b	diff__wtElba3_q20__elba3Elba3_q20_peak_5194		
Merged-chr3R-8914326-2	chr3R	8914002	8914584	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3630	diff__wtElba3_q20__elba3Elba3_q20_peak_4874		
Merged-chr3R-9208546-2	chr3R	9208270	9208796	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3637	diff__wtElba3_q20__elba3Elba3_q20_peak_4881		
Merged-chr2L-564226-3	chr2L	563991	564425	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_23a,diff__wtInsv_q20__insvInsv_q20_peak_23b	diff__wtElba3_q20__elba3Elba3_q20_peak_57		
Merged-chr3R-9231141-2	chr3R	9230900	9231383	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3643	diff__wtElba3_q20__elba3Elba3_q20_peak_4884		
Merged-chr2L-6667918-2	chr2L	6667619	6668197	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_248	diff__wtElba3_q20__elba3Elba3_q20_peak_403		
Merged-chr3L-687794-2	chr3L	687648	687972	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2046	diff__wtElba3_q20__elba3Elba3_q20_peak_2831		
Merged-chr2L-6794713-2	chr2L	6794356	6794997	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_252	diff__wtElba3_q20__elba3Elba3_q20_peak_412		
Merged-chr3L-851396-2	chr3L	851121	851704	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2066	diff__wtElba3_q20__elba3Elba3_q20_peak_2849		
Merged-chr2L-7027389-3	chr2L	7026817	7027817	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_280	diff__wtElba3_q20__elba3Elba3_q20_peak_439a,diff__wtElba3_q20__elba3Elba3_q20_peak_439b		
Merged-chr2L-7032685-2	chr2L	7032350	7032941	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_281	diff__wtElba3_q20__elba3Elba3_q20_peak_441		
Merged-chr2L-7049064-2	chr2L	7048536	7049534	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_282	diff__wtElba3_q20__elba3Elba3_q20_peak_446		
Merged-chr2L-7049968-2	chr2L	7049633	7050197	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_283	diff__wtElba3_q20__elba3Elba3_q20_peak_447		
Merged-chr3L-1295888-2	chr3L	1295687	1296108	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2082	diff__wtElba3_q20__elba3Elba3_q20_peak_2858		
Merged-chr3R-10085684-2	chr3R	10085510	10085860	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3690	diff__wtElba3_q20__elba3Elba3_q20_peak_4929		
Merged-chr3L-1463770-2	chr3L	1463540	1464093	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2091	diff__wtElba3_q20__elba3Elba3_q20_peak_2871a		
Merged-chr3L-11013152-4	chr3L	11012049	11014109	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_2493a,diff__wtInsv_q20__insvInsv_q20_peak_2493b,diff__wtInsv_q20__insvInsv_q20_peak_2493c	diff__wtElba3_q20__elba3Elba3_q20_peak_3442		
Merged-chr3R-7198272-2	chr3R	7197650	7198703	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3537b	diff__wtElba3_q20__elba3Elba3_q20_peak_4775		
Merged-chr3R-7204553-2	chr3R	7204203	7204853	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3538b	diff__wtElba3_q20__elba3Elba3_q20_peak_4776		
Merged-chrX-17593548-4	chrX	17593025	17594219	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_5532a,diff__wtInsv_q20__insvInsv_q20_peak_5532b,diff__wtInsv_q20__insvInsv_q20_peak_5532c	diff__wtElba3_q20__elba3Elba3_q20_peak_7140		
Merged-chr3R-24431919-3	chr3R	24431620	24432341	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_4331a,diff__wtInsv_q20__insvInsv_q20_peak_4331b	diff__wtElba3_q20__elba3Elba3_q20_peak_5835		
Merged-chr2L-14262135-4	chr2L	14261895	14262385	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_610a,diff__wtInsv_q20__insvInsv_q20_peak_610b	diff__wtElba3_q20__elba3Elba3_q20_peak_922a,diff__wtElba3_q20__elba3Elba3_q20_peak_922b		
Merged-chr2R-20473833-2	chr2R	20473433	20474069	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_1945b	diff__wtElba3_q20__elba3Elba3_q20_peak_2733		
Merged-chr3R-24668400-3	chr3R	24667977	24668797	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_4339a,diff__wtInsv_q20__insvInsv_q20_peak_4339b	diff__wtElba3_q20__elba3Elba3_q20_peak_5846		
Merged-chr3R-10339200-2	chr3R	10338618	10339510	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3705	diff__wtElba3_q20__elba3Elba3_q20_peak_4946		
Merged-chr3L-1798805-2	chr3L	1798426	1799270	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2107	diff__wtElba3_q20__elba3Elba3_q20_peak_2905		
Merged-chr2R-11736507-3	chr2R	11736008	11737358	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_1544a,diff__wtInsv_q20__insvInsv_q20_peak_1544b	diff__wtElba3_q20__elba3Elba3_q20_peak_2110		
Merged-chr3R-10548076-2	chr3R	10547956	10548218	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3717	diff__wtElba3_q20__elba3Elba3_q20_peak_4962		
Merged-chr3R-10648845-2	chr3R	10648678	10648998	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3722	diff__wtElba3_q20__elba3Elba3_q20_peak_4974		
Merged-chr2L-8278443-2	chr2L	8278313	8278608	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_320	diff__wtElba3_q20__elba3Elba3_q20_peak_509		
Merged-chr3R-10957590-2	chr3R	10957315	10957840	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3729	diff__wtElba3_q20__elba3Elba3_q20_peak_4985		
Merged-chr3L-2428805-2	chr3L	2428673	2428979	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2122	diff__wtElba3_q20__elba3Elba3_q20_peak_2933		
Merged-chr3L-2439208-2	chr3L	2438995	2439490	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2127	diff__wtElba3_q20__elba3Elba3_q20_peak_2935		
Merged-chr3L-2466767-2	chr3L	2466494	2467115	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2129	diff__wtElba3_q20__elba3Elba3_q20_peak_2937		
Merged-chr3R-11034909-2	chr3R	11034668	11035151	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3732	diff__wtElba3_q20__elba3Elba3_q20_peak_4990		
Merged-chr3R-11089254-2	chr3R	11089082	11089461	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3735	diff__wtElba3_q20__elba3Elba3_q20_peak_5001		
Merged-chr2L-8302301-2	chr2L	8302106	8302484	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_334	diff__wtElba3_q20__elba3Elba3_q20_peak_516		
Merged-chr3L-2631791-3	chr3L	2631261	2632536	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_2136	diff__wtElba3_q20__elba3Elba3_q20_peak_2945a,diff__wtElba3_q20__elba3Elba3_q20_peak_2945b		
Merged-chr3R-11197620-2	chr3R	11197354	11197867	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3745	diff__wtElba3_q20__elba3Elba3_q20_peak_5021		
Merged-chr2L-8366195-4	chr2L	8365801	8366709	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_341	diff__wtElba3_q20__elba3Elba3_q20_peak_530a,diff__wtElba3_q20__elba3Elba3_q20_peak_530b,diff__wtElba3_q20__elba3Elba3_q20_peak_530c		
Merged-chr2L-8382852-2	chr2L	8382467	8383308	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_342	diff__wtElba3_q20__elba3Elba3_q20_peak_534		
Merged-chr2L-8415784-2	chr2L	8415648	8415931	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_343	diff__wtElba3_q20__elba3Elba3_q20_peak_543		
Merged-chr2L-8424810-2	chr2L	8424451	8425175	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_346	diff__wtElba3_q20__elba3Elba3_q20_peak_547a		
Merged-chr2L-8437408-2	chr2L	8437230	8437601	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_347	diff__wtElba3_q20__elba3Elba3_q20_peak_548		
Merged-chr3L-3035995-2	chr3L	3035796	3036192	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2150	diff__wtElba3_q20__elba3Elba3_q20_peak_2964		
Merged-chr3L-3037223-2	chr3L	3036978	3037469	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2152	diff__wtElba3_q20__elba3Elba3_q20_peak_2966		
Merged-chr2L-8825609-2	chr2L	8825359	8825885	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_363	diff__wtElba3_q20__elba3Elba3_q20_peak_571		
Merged-chr3L-3224860-2	chr3L	3224689	3225030	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2166	diff__wtElba3_q20__elba3Elba3_q20_peak_2992		
Merged-chr2L-8936733-2	chr2L	8936536	8936989	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_372	diff__wtElba3_q20__elba3Elba3_q20_peak_575		
Merged-chr2L-8951769-2	chr2L	8951546	8952111	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_376	diff__wtElba3_q20__elba3Elba3_q20_peak_579		
Merged-chr2L-8952691-2	chr2L	8952206	8953230	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_377	diff__wtElba3_q20__elba3Elba3_q20_peak_580		
Merged-chr3R-12031287-2	chr3R	12031081	12031443	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_3781	diff__wtElba3_q20__elba3Elba3_q20_peak_5066		
Merged-chr3L-3374245-2	chr3L	3373961	3374523	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2182	diff__wtElba3_q20__elba3Elba3_q20_peak_3004		
Merged-chr3L-3411244-2	chr3L	3410996	3411469	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2185	diff__wtElba3_q20__elba3Elba3_q20_peak_3008		
Merged-chr3L-3597600-2	chr3L	3597295	3598080	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2188	diff__wtElba3_q20__elba3Elba3_q20_peak_3016		
Merged-chr2L-9205388-2	chr2L	9205130	9205613	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_396	diff__wtElba3_q20__elba3Elba3_q20_peak_593		
Merged-chr2L-9449937-2	chr2L	9449742	9450134	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_397	diff__wtElba3_q20__elba3Elba3_q20_peak_601		
Merged-chr3L-3728972-2	chr3L	3728315	3729500	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2197	diff__wtElba3_q20__elba3Elba3_q20_peak_3023		
Merged-chr3L-3755920-2	chr3L	3755588	3756278	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	2	diff__wtInsv_q20__insvInsv_q20_peak_2198	diff__wtElba3_q20__elba3Elba3_q20_peak_3024		
Merged-chrX-4011745-4	chrX	4011352	4012179	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_4748b	diff__wtElba3_q20__elba3Elba3_q20_peak_6321a,diff__wtElba3_q20__elba3Elba3_q20_peak_6321b,diff__wtElba3_q20__elba3Elba3_q20_peak_6321c		
Merged-chr3L-4132675-4	chr3L	4132305	4133026	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_2218,diff__wtInsv_q20__insvInsv_q20_peak_2217	diff__wtElba3_q20__elba3Elba3_q20_peak_3057a,diff__wtElba3_q20__elba3Elba3_q20_peak_3057b		
Merged-chr3R-13543274-6	chr3R	13542213	13544339	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	6	diff__wtInsv_q20__insvInsv_q20_peak_3896,diff__wtInsv_q20__insvInsv_q20_peak_3895	diff__wtElba3_q20__elba3Elba3_q20_peak_5168a,diff__wtElba3_q20__elba3Elba3_q20_peak_5168b,diff__wtElba3_q20__elba3Elba3_q20_peak_5168c,diff__wtElba3_q20__elba3Elba3_q20_peak_5168d		
Merged-chr3L-10653784-4	chr3L	10653312	10654287	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_2484,diff__wtInsv_q20__insvInsv_q20_peak_2483	diff__wtElba3_q20__elba3Elba3_q20_peak_3427a,diff__wtElba3_q20__elba3Elba3_q20_peak_3427b		
Merged-chr2R-2563471-5	chr2R	2562863	2564013	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_1016,diff__wtInsv_q20__insvInsv_q20_peak_1015	diff__wtElba3_q20__elba3Elba3_q20_peak_1412a,diff__wtElba3_q20__elba3Elba3_q20_peak_1412b,diff__wtElba3_q20__elba3Elba3_q20_peak_1412c		
Merged-chr2L-19791713-5	chr2L	19790879	19792598	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_839,diff__wtInsv_q20__insvInsv_q20_peak_838	diff__wtElba3_q20__elba3Elba3_q20_peak_1178a,diff__wtElba3_q20__elba3Elba3_q20_peak_1178b,diff__wtElba3_q20__elba3Elba3_q20_peak_1178c		
Merged-chrX-11505675-5	chrX	11504962	11506445	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_5156,diff__wtInsv_q20__insvInsv_q20_peak_5155	diff__wtElba3_q20__elba3Elba3_q20_peak_6752a,diff__wtElba3_q20__elba3Elba3_q20_peak_6752b,diff__wtElba3_q20__elba3Elba3_q20_peak_6752c		
Merged-chrX-11573419-5	chrX	11572886	11574048	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_5165,diff__wtInsv_q20__insvInsv_q20_peak_5164	diff__wtElba3_q20__elba3Elba3_q20_peak_6755a,diff__wtElba3_q20__elba3Elba3_q20_peak_6755b,diff__wtElba3_q20__elba3Elba3_q20_peak_6755c		
Merged-chr2L-21240486-4	chr2L	21240069	21240930	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_906,diff__wtInsv_q20__insvInsv_q20_peak_905	diff__wtElba3_q20__elba3Elba3_q20_peak_1271a,diff__wtElba3_q20__elba3Elba3_q20_peak_1271b		
Merged-chr3L-15135296-5	chr3L	15134339	15135878	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_2735,diff__wtInsv_q20__insvInsv_q20_peak_2734	diff__wtElba3_q20__elba3Elba3_q20_peak_3705a,diff__wtElba3_q20__elba3Elba3_q20_peak_3705b,diff__wtElba3_q20__elba3Elba3_q20_peak_3705c		
Merged-chr2L-826267-4	chr2L	825653	826860	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_34,diff__wtInsv_q20__insvInsv_q20_peak_33	diff__wtElba3_q20__elba3Elba3_q20_peak_70a,diff__wtElba3_q20__elba3Elba3_q20_peak_70b		
Merged-chr3L-19164813-3	chr3L	19164421	19165170	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_2941,diff__wtInsv_q20__insvInsv_q20_peak_2940	diff__wtElba3_q20__elba3Elba3_q20_peak_3984		
Merged-chrX-16687002-6	chrX	16686119	16687894	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	6	diff__wtInsv_q20__insvInsv_q20_peak_5488,diff__wtInsv_q20__insvInsv_q20_peak_5487	diff__wtElba3_q20__elba3Elba3_q20_peak_7084a,diff__wtElba3_q20__elba3Elba3_q20_peak_7084b,diff__wtElba3_q20__elba3Elba3_q20_peak_7085a,diff__wtElba3_q20__elba3Elba3_q20_peak_7085b		
Merged-chr2R-11990558-6	chr2R	11989847	11991324	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	6	diff__wtInsv_q20__insvInsv_q20_peak_1555,diff__wtInsv_q20__insvInsv_q20_peak_1554	diff__wtElba3_q20__elba3Elba3_q20_peak_2139a,diff__wtElba3_q20__elba3Elba3_q20_peak_2139b,diff__wtElba3_q20__elba3Elba3_q20_peak_2139c,diff__wtElba3_q20__elba3Elba3_q20_peak_2139d		
Merged-chr2R-12482020-3	chr2R	12481444	12482460	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	3	diff__wtInsv_q20__insvInsv_q20_peak_1580,diff__wtInsv_q20__insvInsv_q20_peak_1579	diff__wtElba3_q20__elba3Elba3_q20_peak_2190		
Merged-chrX-20381291-5	chrX	20380450	20382093	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_5636,diff__wtInsv_q20__insvInsv_q20_peak_5635	diff__wtElba3_q20__elba3Elba3_q20_peak_7299a,diff__wtElba3_q20__elba3Elba3_q20_peak_7299b,diff__wtElba3_q20__elba3Elba3_q20_peak_7299c		
Merged-chr3R-20408254-4	chr3R	20407723	20408799	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	4	diff__wtInsv_q20__insvInsv_q20_peak_4197,diff__wtInsv_q20__insvInsv_q20_peak_4196	diff__wtElba3_q20__elba3Elba3_q20_peak_5616a,diff__wtElba3_q20__elba3Elba3_q20_peak_5616b		
Merged-chr2R-19738105-5	chr2R	19737397	19738718	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	5	diff__wtInsv_q20__insvInsv_q20_peak_1881,diff__wtInsv_q20__insvInsv_q20_peak_1880	diff__wtElba3_q20__elba3Elba3_q20_peak_2644a,diff__wtElba3_q20__elba3Elba3_q20_peak_2644b,diff__wtElba3_q20__elba3Elba3_q20_peak_2644c		
Merged-chr2R-20402227-6	chr2R	20401089	20403346	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	6	diff__wtInsv_q20__insvInsv_q20_peak_1932,diff__wtInsv_q20__insvInsv_q20_peak_1931	diff__wtElba3_q20__elba3Elba3_q20_peak_2719a,diff__wtElba3_q20__elba3Elba3_q20_peak_2719b,diff__wtElba3_q20__elba3Elba3_q20_peak_2719c,diff__wtElba3_q20__elba3Elba3_q20_peak_2719d		
Merged-chrX-15597903-6	chrX	15597259	15598790	+	0.000000	wtInsv__insvInsv|wtElba3__elba3Elba3	6	diff__wtInsv_q20__insvInsv_q20_peak_5368a,diff__wtInsv_q20__insvInsv_q20_peak_5368b,diff__wtInsv_q20__insvInsv_q20_peak_5367a,diff__wtInsv_q20__insvInsv_q20_peak_5367b	diff__wtElba3_q20__elba3Elba3_q20_peak_6950,diff__wtElba3_q20__elba3Elba3_q20_peak_6951a		
